GEOID_ZCTA,wht_pct,blk_pct
63333,95.73643410852713,0.12919896640826875
63334,86.2533097969991,10.834068843777581
63343,93.82239382239382,2.9071087894617307
63344,96.44412191582003,1.0159651669085632
63347,99.92630803242447,0
63348,97.9827510597866,1.1840374214296157
63349,92.17749313815187,0.777676120768527
63359,94.15538132573059,2.2808267997148968
63362,94.24176422542881,2.178056084944187
63369,98.81443298969073,0
63370,100,0
63377,99.1180176396472,0.16799664006719867
63379,94.49417729541314,2.7687554464073516
63381,100,0
63387,100,0
63389,91.68342430336111,0.5170927894283253
63390,88.47067421889275,5.042938059565138
63383,94.77857752836402,0.8966695132365501
