GEOID_ZCTA,wht_pct,blk_pct
63013,94.95232753785754,0
63014,97.1655328798186,2.7210884353741496
63015,96.89387402933562,0
63037,96.96663296258848,0.06740815638692282
63039,100,0
63041,100,0
63055,90.07341206511332,0.6383657835939993
63056,99.02912621359224,0
63060,99.23039923039923,0
63061,100,0
63068,96.33652822151225,0.12779552715654952
63069,90.48993244572702,4.040139043746311
63072,96.85420447670901,2.7223230490018153
63073,98.12154696132596,0
63077,95.22396114409067,0.692570606224141
63079,100,0
63080,95.69441377787592,0.3164789872672407
63084,98.03247970018738,0.8796585467416198
63089,96.35792198188204,1.8672582732482896
63090,95.57208802043652,0.11204230717518934
65441,96.84560044272274,0.036893562073418186
63091,94.98044328552803,0
